season,week,method,celebrity_name,judge_score,judge_pct,fan_vote_est,fan_vote_std,is_eliminated,is_valid,final_placement
9,4,percentage,Louie Vito,16.0,0.06611570247933884,0.0990000000006373,0.042433884297839314,False,True,8
9,4,percentage,Michael Irvin,16.0,0.06611570247933884,0.0990000000006373,0.042433884297839314,False,True,7
9,4,percentage,Joanna Krupa,26.0,0.10743801652892562,0.0990000000006373,0.0630950413226327,False,True,4
9,4,percentage,Aaron Carter,18.0,0.0743801652892562,0.0990000000006373,0.04656611570279799,False,True,5
9,4,percentage,Mya,28.0,0.11570247933884298,0.098999999999044,0.06722727272679474,False,True,2
9,4,percentage,Donny Osmond,24.0,0.09917355371900827,0.098999999999044,0.058962809916877384,False,True,1
9,4,percentage,Kelly Osbourne,23.0,0.09504132231404959,0.098999999999044,0.05689669421439804,False,True,3
9,5,percentage,Melissa Joan Hart,23.0,0.09504132231404959,0.11000000000020208,0.05206611570258029,False,True,9
9,5,percentage,Mark Dacascos,26.0,0.10743801652892562,0.11000000000020208,0.05826446281001831,False,True,6
9,5,percentage,Natalie Coughlin,22.0,0.09090909090909091,0.010000000000000167,0.03,True,True,10
9,5,percentage,Louie Vito,22.0,0.09090909090909091,0.11000000000020209,0.05000000000010096,False,True,8
9,5,percentage,Michael Irvin,21.0,0.08677685950413223,0.10999999999974733,0.04793388429739425,False,True,7
9,5,percentage,Joanna Krupa,24.0,0.09917355371900827,0.10999999999974734,0.054132231404832275,False,True,4
9,5,percentage,Aaron Carter,24.0,0.09917355371900827,0.10999999999974734,0.054132231404832275,False,True,5
9,5,percentage,Mya,27.0,0.1115702479338843,0.10999999999974734,0.060330578512270285,False,True,2
9,5,percentage,Donny Osmond,29.0,0.11983471074380166,0.11000000000020209,0.06446280991745634,False,True,1
9,5,percentage,Kelly Osbourne,24.0,0.09917355371900827,0.11000000000020208,0.054132231405059635,False,True,3
9,6,percentage,Melissa Joan Hart,23.9999,0.09230762721870961,0.01000000000000001,0.03,True,True,9
9,6,percentage,Mark Dacascos,32.0,0.12307734911390078,0.12375000000011872,0.07225986094765494,False,True,6
9,6,percentage,Louie Vito,24.0,0.09230801183542559,0.12374999999850697,0.05687519230761147,False,True,8
9,6,percentage,Michael Irvin,21.9998,0.08461490828237482,0.123749999998507,0.05302864053108611,False,True,7
9,6,percentage,Joanna Krupa,35.9999,0.13846163313642237,0.12375000000057346,0.07995200295914309,False,True,4
9,6,percentage,Aaron Carter,32.9998,0.12692274704027823,0.12375000000057347,0.07418255991107103,False,True,5
9,6,percentage,Mya,33.0,0.12692351627371018,0.12375000000057348,0.07418294452778704,False,True,2
9,6,percentage,Donny Osmond,30.999899999999997,0.11923079733737539,0.12375000000057346,0.07033658505961962,False,True,1
9,6,percentage,Kelly Osbourne,24.9998,0.09615340976180302,0.12375000000057347,0.058797891271833436,False,True,3
9,7,percentage,Mark Dacascos,21.5,0.1225071225071225,0.010000000000000007,0.03,True,True,6
9,7,percentage,Michael Irvin,23.5,0.1339031339031339,0.16499999999999998,0.08319800569800569,False,True,7
9,7,percentage,Joanna Krupa,27.5,0.15669515669515668,0.165,0.09459401709401709,False,True,4
9,7,percentage,Aaron Carter,26.5,0.150997150997151,0.165,0.09174501424501423,False,True,5
9,7,percentage,Mya,24.5,0.1396011396011396,0.165,0.08604700854700854,False,True,2
9,7,percentage,Donny Osmond,26.0,0.14814814814814814,0.165,0.09032051282051283,False,True,1
9,7,percentage,Kelly Osbourne,26.0,0.14814814814814814,0.16499999999999998,0.0903205128205128,False,True,3
9,8,percentage,Joanna Krupa,26.0,0.1984732824427481,0.2475,0.12256679389312977,False,True,4
9,8,percentage,Aaron Carter,25.0,0.19083969465648856,0.009999999999999995,0.03,True,True,5
9,8,percentage,Mya,29.5,0.22519083969465647,0.2475,0.13592557251908396,False,True,2
9,8,percentage,Donny Osmond,25.0,0.19083969465648856,0.2475,0.11875000000000002,False,True,1
9,8,percentage,Kelly Osbourne,25.5,0.1946564885496183,0.2475,0.12065839694656488,False,True,3
9,9,percentage,Joanna Krupa,27.0,0.2531258701201785,0.009999999999999995,0.03,True,True,4
9,9,percentage,Mya,28.9999,0.27187499707030244,0.32999999999999996,0.15,False,True,2
9,9,percentage,Donny Osmond,24.666600000000003,0.23125016992245911,0.33,0.1490621499011403,False,True,1
9,9,percentage,Kelly Osbourne,25.9998,0.2437489628870599,0.33000000000000007,0.15,False,True,3
9,10,percentage,Mya,28.333199999999998,0.34320309320309317,0.3333333333333333,0.1,False,True,2
9,10,percentage,Donny Osmond,28.9998,0.35127769056340485,0.3333333333333333,0.1,False,True,1
9,10,percentage,Kelly Osbourne,25.2222,0.305519216233502,0.3333333333333333,0.1,False,True,3
10,1,percentage,Aiden Turner,15.0,0.07177033492822966,0.09090909090909091,0.1,False,True,9
10,1,percentage,Shannen Doherty,18.0,0.0861244019138756,0.09090909090909091,0.1,False,True,11
10,1,percentage,Niecy Nash,18.0,0.0861244019138756,0.09090909090909091,0.1,False,True,5
10,1,percentage,Buzz Aldrin,14.0,0.06698564593301436,0.09090909090909091,0.1,False,True,10
10,1,percentage,Chad Ochocinco,18.0,0.0861244019138756,0.09090909090909091,0.1,False,True,4
10,1,percentage,Evan Lysacek,23.0,0.11004784688995216,0.09090909090909091,0.1,False,True,2
10,1,percentage,Pamela Anderson,21.0,0.10047846889952153,0.09090909090909091,0.1,False,True,6
10,1,percentage,Nicole Scherzinger,25.0,0.11961722488038277,0.09090909090909091,0.1,False,True,1
10,1,percentage,Erin Andrews,21.0,0.10047846889952153,0.09090909090909091,0.1,False,True,3
10,1,percentage,Kate Gosselin,16.0,0.07655502392344497,0.09090909090909091,0.1,False,True,8
10,1,percentage,Jake Pavelka,20.0,0.09569377990430622,0.09090909090909091,0.1,False,True,7
10,2,percentage,Aiden Turner,19.0,0.08636363636363636,0.09900000000000003,0.04222727272727274,False,True,9
10,2,percentage,Shannen Doherty,20.0,0.09090909090909091,0.010000000000000002,0.03,True,True,11
10,2,percentage,Niecy Nash,21.0,0.09545454545454546,0.09900000000000002,0.046772727272727285,False,True,5
10,2,percentage,Buzz Aldrin,12.0,0.05454545454545454,0.09900000000000003,0.026318181818181824,False,True,10
10,2,percentage,Chad Ochocinco,16.0,0.07272727272727272,0.09900000000000003,0.03540909090909092,False,True,4
10,2,percentage,Evan Lysacek,24.0,0.10909090909090909,0.09899999999999999,0.05359090909090908,False,True,2
10,2,percentage,Pamela Anderson,22.0,0.1,0.09900000000000002,0.049045454545454545,False,True,6
10,2,percentage,Nicole Scherzinger,28.0,0.12727272727272726,0.09900000000000002,0.06268181818181819,False,True,1
10,2,percentage,Erin Andrews,23.0,0.10454545454545454,0.09900000000000003,0.05131818181818183,False,True,3
10,2,percentage,Kate Gosselin,15.0,0.06818181818181818,0.09900000000000003,0.033136363636363644,False,True,8
10,2,percentage,Jake Pavelka,20.0,0.09090909090909091,0.09900000000000003,0.04450000000000001,False,True,7
10,3,percentage,Aiden Turner,20.0,0.09852216748768473,0.11000000000020208,0.0672413793104458,False,True,9
10,3,percentage,Niecy Nash,21.0,0.10344827586206896,0.11000000000020208,0.06970443349763791,False,True,5
10,3,percentage,Buzz Aldrin,13.0,0.06403940886699508,0.010000000000000167,0.03,True,True,10
10,3,percentage,Chad Ochocinco,20.0,0.09852216748768473,0.11000000000020209,0.0672413793104458,False,True,4
10,3,percentage,Evan Lysacek,26.0,0.12807881773399016,0.10999999999974733,0.08201970443337112,False,True,2
10,3,percentage,Pamela Anderson,21.0,0.10344827586206896,0.10999999999974734,0.06970443349741054,False,True,6
10,3,percentage,Nicole Scherzinger,23.0,0.11330049261083744,0.10999999999974734,0.07463054187179477,False,True,1
10,3,percentage,Erin Andrews,23.0,0.11330049261083744,0.10999999999974734,0.07463054187179477,False,True,3
10,3,percentage,Kate Gosselin,15.0,0.07389162561576355,0.11000000000020209,0.0549261083744852,False,True,8
10,3,percentage,Jake Pavelka,21.0,0.10344827586206896,0.11000000000020208,0.06970443349763791,False,True,7
10,4,percentage,Aiden Turner,16.5,0.0889487870619946,0.01000000000000001,0.03,True,True,9
10,4,percentage,Niecy Nash,18.0,0.09703504043126684,0.12375000000011872,0.060918126684695484,False,True,5
10,4,percentage,Chad Ochocinco,22.0,0.11859838274932614,0.12374999999850697,0.07169979784291924,False,True,4
10,4,percentage,Evan Lysacek,26.0,0.14016172506738545,0.123749999998507,0.08248146900194891,False,True,2
10,4,percentage,Pamela Anderson,23.5,0.12668463611859837,0.12375000000057346,0.0757429245285886,False,True,6
10,4,percentage,Nicole Scherzinger,25.0,0.1347708894878706,0.12375000000057347,0.07978605121322474,False,True,1
10,4,percentage,Erin Andrews,19.5,0.10512129380053908,0.12375000000057348,0.06496125336955898,False,True,3
10,4,percentage,Kate Gosselin,16.0,0.0862533692722372,0.12375000000057346,0.05552729110540802,False,True,8
10,4,percentage,Jake Pavelka,19.0,0.10242587601078167,0.12375000000057347,0.06361354447468026,False,True,7
10,5,percentage,Niecy Nash,18.0,0.10404624277456648,0.1414285714281643,0.074384805945296,False,True,5
10,5,percentage,Chad Ochocinco,18.0,0.10404624277456648,0.1414285714281643,0.074384805945296,False,True,4
10,5,percentage,Evan Lysacek,27.0,0.15606936416184972,0.1414285714281643,0.10039636663893763,False,True,2
10,5,percentage,Pamela Anderson,21.0,0.12138728323699421,0.1414285714281643,0.08305532617650989,False,True,6
10,5,percentage,Nicole Scherzinger,29.0,0.1676300578034682,0.14142857142861906,0.10617671345997425,False,True,1
10,5,percentage,Erin Andrews,22.0,0.12716763005780346,0.14142857142861906,0.08594549958714186,False,True,3
10,5,percentage,Kate Gosselin,15.0,0.08670520231213873,0.010000000000000054,0.03,True,True,8
10,5,percentage,Jake Pavelka,23.0,0.1329479768786127,0.14142857143010457,0.08883567299828925,False,True,7
10,6,percentage,Niecy Nash,25.9998,0.12440137359311731,0.16500000000015158,0.07989211327509634,False,True,5
10,6,percentage,Chad Ochocinco,30.999899999999997,0.148325377166335,0.16500000000015155,0.09185411506170517,False,True,4
10,6,percentage,Evan Lysacek,27.0,0.12918703555466454,0.16500000000015155,0.08228494425586992,False,True,2
10,6,percentage,Pamela Anderson,29.9998,0.14354019367528983,0.16499999999924206,0.08946152331572783,False,True,6
10,6,percentage,Nicole Scherzinger,35.9999,0.17224890226905065,0.16500000000015155,0.103815877613063,False,True,1
10,6,percentage,Erin Andrews,34.0,0.16267997069846646,0.16500000000015155,0.09903141182777088,False,True,3
10,6,percentage,Jake Pavelka,24.999899999999997,0.11961714704307622,0.010000000000000009,0.03,True,True,7
10,7,percentage,Niecy Nash,24.5,0.15755627009646303,0.19799999998178755,0.0907845659072925,False,True,5
10,7,percentage,Chad Ochocinco,26.0,0.16720257234726688,0.19799999998178752,0.09560771703269441,False,True,4
10,7,percentage,Evan Lysacek,27.0,0.17363344051446947,0.19799999998178755,0.09882315111629572,False,True,2
10,7,percentage,Pamela Anderson,25.5,0.1639871382636656,0.009999999999999993,0.03,True,True,6
10,7,percentage,Nicole Scherzinger,27.0,0.17363344051446947,0.1980000000273186,0.09882315113906123,False,True,1
10,7,percentage,Erin Andrews,25.5,0.1639871382636656,0.19800000002731863,0.09400000001365932,False,True,3
10,8,percentage,Niecy Nash,21.5,0.16996047430830039,0.009999999999999995,0.03,True,True,5
10,8,percentage,Chad Ochocinco,22.5,0.17786561264822134,0.24750000000000003,0.1227025691699605,False,True,4
10,8,percentage,Evan Lysacek,26.5,0.20948616600790515,0.24750000000000003,0.13851284584980242,False,True,2
10,8,percentage,Nicole Scherzinger,29.5,0.233201581027668,0.24749999999999997,0.15,False,True,1
10,8,percentage,Erin Andrews,26.5,0.20948616600790515,0.24750000000000005,0.13851284584980242,False,True,3
10,9,percentage,Chad Ochocinco,26.0,0.23008849557522124,0.009999999999999995,0.03,True,True,4
10,9,percentage,Evan Lysacek,29.5,0.2610619469026549,0.32999999999999996,0.15,False,True,2
10,9,percentage,Nicole Scherzinger,29.5,0.2610619469026549,0.33,0.15,False,True,1
10,9,percentage,Erin Andrews,28.0,0.24778761061946902,0.33000000000000007,0.15,False,True,3
10,10,percentage,Evan Lysacek,26.888699999999996,0.325268368450467,0.3333333333333333,0.1,False,True,2
10,10,percentage,Nicole Scherzinger,28.7777,0.3481193038992962,0.3333333333333333,0.1,False,True,1
10,10,percentage,Erin Andrews,26.9998,0.32661232765023673,0.3333333333333333,0.1,False,True,3
11,1,percentage,David Hasselhoff,15.0,0.06607929515418502,0.010000000000000002,0.03,True,True,12
11,1,percentage,Florence Henderson,18.0,0.07929515418502203,0.08999999999456129,0.04660792951269915,False,True,8
11,1,percentage,Kyle Massey,23.0,0.1013215859030837,0.09000000000412474,0.05762114537651171,False,True,2
11,1,percentage,Jennifer Grey,24.0,0.10572687224669604,0.09000000000412474,0.05982378854831788,False,True,1
11,1,percentage,Rick Fox,22.0,0.09691629955947137,0.09000000000412473,0.05541850220470554,False,True,6
11,1,percentage,Kurt Warner,19.0,0.08370044052863436,0.09000000000412474,0.04881057268928704,False,True,5
11,1,percentage,Margaret Cho,15.0,0.06607929515418502,0.09000000000412474,0.04000000000206237,False,True,10
11,1,percentage,Michael Bolton,16.0,0.07048458149779736,0.09000000000412475,0.042202643173868556,False,True,11
11,1,percentage,Brandy,23.0,0.1013215859030837,0.08999999999517257,0.05762114537203562,False,True,4
11,1,percentage,The Situation,15.0,0.06607929515418502,0.08999999999517257,0.039999999997586286,False,True,9
11,1,percentage,Audrina Patridge,19.0,0.08370044052863436,0.08999999999517257,0.048810572684810954,False,True,7
11,1,percentage,Bristol Palin,18.0,0.07929515418502203,0.08999999999517255,0.046607929513004784,False,True,3
11,2,percentage,Florence Henderson,19.0,0.08597285067873303,0.09900000000000002,0.060337104072398194,False,True,8
11,2,percentage,Kyle Massey,22.0,0.09954751131221719,0.09900000000000002,0.06712443438914029,False,True,2
11,2,percentage,Jennifer Grey,24.0,0.1085972850678733,0.09900000000000002,0.07164932126696835,False,True,1
11,2,percentage,Rick Fox,21.0,0.09502262443438914,0.09900000000000002,0.06486199095022627,False,True,6
11,2,percentage,Kurt Warner,21.0,0.09502262443438914,0.09900000000000002,0.06486199095022627,False,True,5
11,2,percentage,Margaret Cho,18.0,0.08144796380090498,0.09900000000000002,0.058074660633484175,False,True,10
11,2,percentage,Michael Bolton,12.0,0.05429864253393665,0.01,0.03,True,True,11
11,2,percentage,Brandy,21.0,0.09502262443438914,0.09900000000000002,0.06486199095022627,False,True,4
11,2,percentage,The Situation,18.0,0.08144796380090498,0.099,0.058074660633484175,False,True,9
11,2,percentage,Audrina Patridge,23.0,0.10407239819004525,0.099,0.0693868778280543,False,True,7
11,2,percentage,Bristol Palin,22.0,0.09954751131221719,0.099,0.06712443438914029,False,True,3
11,3,percentage,Florence Henderson,20.0,0.09049773755656108,0.11000000000140144,0.05452488687852874,False,True,8
11,3,percentage,Kyle Massey,23.0,0.10407239819004525,0.11000000000140142,0.06131221719527082,False,True,2
11,3,percentage,Jennifer Grey,24.0,0.1085972850678733,0.11000000000140142,0.06357466063418485,False,True,1
11,3,percentage,Rick Fox,24.0,0.1085972850678733,0.11000000000140142,0.06357466063418485,False,True,6
11,3,percentage,Kurt Warner,23.0,0.10407239819004525,0.10999999999887883,0.061312217194009526,False,True,5
11,3,percentage,Margaret Cho,18.0,0.08144796380090498,0.010000000000000061,0.03,True,True,10
11,3,percentage,Brandy,24.0,0.1085972850678733,0.10999999999887883,0.06357466063292355,False,True,4
11,3,percentage,The Situation,20.0,0.09049773755656108,0.10999999999887883,0.05452488687726744,False,True,9
11,3,percentage,Audrina Patridge,26.0,0.11764705882352941,0.10999999999887883,0.06809954751075159,False,True,7
11,3,percentage,Bristol Palin,19.0,0.08597285067873303,0.10999999999887883,0.05226244343835341,False,True,3
11,4,percentage,Florence Henderson,17.5,0.09776536312849161,0.12375000000005686,0.0666515363128776,False,True,8
11,4,percentage,Kyle Massey,20.0,0.11173184357541899,0.12375000000005684,0.07363477653634126,False,True,2
11,4,percentage,Jennifer Grey,28.0,0.1564245810055866,0.12375000000005683,0.09598114525142507,False,True,1
11,4,percentage,Rick Fox,19.5,0.10893854748603352,0.12375000000005683,0.07223812849164854,False,True,6
11,4,percentage,Kurt Warner,17.0,0.09497206703910614,0.12375000000005684,0.06525488826818485,False,True,5
11,4,percentage,Brandy,24.0,0.1340782122905028,0.12375000000005684,0.08480796089388318,False,True,4
11,4,percentage,The Situation,14.0,0.0782122905027933,0.01,0.03,True,True,9
11,4,percentage,Audrina Patridge,23.0,0.12849162011173185,0.1237499999996021,0.08201466480427033,False,True,7
11,4,percentage,Bristol Palin,16.0,0.0893854748603352,0.12375000000005684,0.06246159217879937,False,True,3
11,5,percentage,Florence Henderson,21.0,0.11538461538461539,0.01,0.03,True,True,8
11,5,percentage,Kyle Massey,20.0,0.10989010989010989,0.1414285714295502,0.06296703296752233,False,True,2
11,5,percentage,Jennifer Grey,25.0,0.13736263736263737,0.141428571430005,0.0767032967040135,False,True,1
11,5,percentage,Rick Fox,24.0,0.13186813186813187,0.14142857143000495,0.07395604395676071,False,True,6
11,5,percentage,Kurt Warner,24.0,0.13186813186813187,0.14142857142760998,0.07395604395556322,False,True,5
11,5,percentage,Brandy,27.0,0.14835164835164835,0.14142857142760995,0.08219780219732144,False,True,4
11,5,percentage,Audrina Patridge,23.0,0.12637362637362637,0.14142857142760995,0.07120879120831046,False,True,7
11,5,percentage,Bristol Palin,18.0,0.0989010989010989,0.14142857142760998,0.057472527472046744,False,True,3
11,6,percentage,Kyle Massey,29.999899999999997,0.14492754323323798,0.165,0.0726693073358219,False,True,2
11,6,percentage,Jennifer Grey,29.0,0.14009709211577046,0.165,0.07025408177708813,False,True,1
11,6,percentage,Rick Fox,30.0,0.1449280263266591,0.165,0.07266954888253245,False,True,6
11,6,percentage,Kurt Warner,21.9999,0.10628006954612891,0.16499999999999998,0.05334557049226733,False,True,5
11,6,percentage,Brandy,35.9999,0.17391314849856981,0.165,0.08716210996848779,False,True,4
11,6,percentage,Audrina Patridge,31.9998,0.1545889285615942,0.01,0.03,True,True,7
11,6,percentage,Bristol Palin,27.9998,0.13526519171803963,0.165,0.06783813157822273,False,True,3
11,7,percentage,Kyle Massey,33.5,0.1606714628297362,0.1979999999694553,0.09160191844995547,False,True,2
11,7,percentage,Jennifer Grey,36.5,0.1750599520383693,0.1979999999694553,0.09879616305427202,False,True,1
11,7,percentage,Rick Fox,34.5,0.16546762589928057,0.009999999999999995,0.03,True,True,6
11,7,percentage,Kurt Warner,35.0,0.16786570743405277,0.19800000001498635,0.09519904077487928,False,True,5
11,7,percentage,Brandy,36.5,0.1750599520383693,0.19800000001498635,0.09879616307703754,False,True,4
11,7,percentage,Bristol Palin,32.5,0.15587529976019185,0.1980000000311167,0.089203836946014,False,True,3
11,8,percentage,Kyle Massey,28.0,0.21132075471698114,0.24750000000000003,0.13384433962264153,False,True,2
11,8,percentage,Jennifer Grey,28.5,0.21509433962264152,0.24750000000000003,0.13573113207547172,False,True,1
11,8,percentage,Kurt Warner,24.0,0.1811320754716981,0.009999999999999995,0.03,True,True,5
11,8,percentage,Brandy,28.5,0.21509433962264152,0.2475,0.13573113207547172,False,True,4
11,8,percentage,Bristol Palin,23.5,0.17735849056603772,0.2475,0.11686320754716983,False,True,3
11,9,percentage,Kyle Massey,29.0,0.2543859649122807,0.33,0.15,False,True,2
11,9,percentage,Jennifer Grey,30.0,0.2631578947368421,0.33,0.15,False,True,1
11,9,percentage,Brandy,28.5,0.25,0.009999999999999995,0.03,True,True,4
11,9,percentage,Bristol Palin,26.5,0.2324561403508772,0.33,0.15,False,True,3
11,10,percentage,Kyle Massey,27.333199999999998,0.3293164561842318,0.3333333333333333,0.1,False,True,2
11,10,percentage,Jennifer Grey,30.0,0.36144665408832316,0.3333333333333333,0.1,False,True,1
11,10,percentage,Bristol Palin,25.666600000000003,0.3092368897274452,0.3333333333333333,0.1,False,True,3
12,1,percentage,Ralph Macchio,24.0,0.11594202898550725,0.09090909090909091,0.1,False,True,4
12,1,percentage,Chelsea Kane,21.0,0.10144927536231885,0.09090909090909091,0.1,False,True,3
12,1,percentage,Kirstie Alley,23.0,0.1111111111111111,0.09090909090909091,0.1,False,True,2
12,1,percentage,Hines Ward,21.0,0.10144927536231885,0.09090909090909091,0.1,False,True,1
12,1,percentage,Sugar Ray Leonard,17.0,0.0821256038647343,0.09090909090909091,0.1,False,True,9
12,1,percentage,Chris Jericho,19.0,0.09178743961352658,0.09090909090909091,0.1,False,True,7
12,1,percentage,Petra Nemcova,18.0,0.08695652173913043,0.09090909090909091,0.1,False,True,8
12,1,percentage,Mike Catherwood,13.0,0.06280193236714976,0.09090909090909091,0.1,False,True,11
12,1,percentage,Romeo,19.0,0.09178743961352658,0.09090909090909091,0.1,False,True,5
12,1,percentage,Wendy Williams,14.0,0.06763285024154589,0.09090909090909091,0.1,False,True,10
12,1,percentage,Kendra Wilkinson,18.0,0.08695652173913043,0.09090909090909091,0.1,False,True,6
12,2,percentage,Ralph Macchio,21.0,0.09722222222222222,0.09900000000000002,0.05375925925925927,False,True,4
12,2,percentage,Chelsea Kane,18.0,0.08333333333333333,0.09900000000000002,0.04681481481481482,False,True,3
12,2,percentage,Kirstie Alley,20.0,0.09259259259259259,0.09900000000000002,0.051444444444444445,False,True,2
12,2,percentage,Hines Ward,23.0,0.10648148148148148,0.09900000000000002,0.05838888888888889,False,True,1
12,2,percentage,Sugar Ray Leonard,17.0,0.0787037037037037,0.09900000000000002,0.04450000000000001,False,True,9
12,2,percentage,Chris Jericho,23.0,0.10648148148148148,0.09900000000000002,0.05838888888888889,False,True,7
12,2,percentage,Petra Nemcova,18.0,0.08333333333333333,0.09900000000000002,0.04681481481481482,False,True,8
12,2,percentage,Mike Catherwood,17.0,0.0787037037037037,0.010000000000000002,0.03,True,True,11
12,2,percentage,Romeo,23.0,0.10648148148148148,0.099,0.05838888888888889,False,True,5
12,2,percentage,Wendy Williams,17.0,0.0787037037037037,0.09900000000000002,0.04450000000000001,False,True,10
12,2,percentage,Kendra Wilkinson,19.0,0.08796296296296297,0.09900000000000002,0.04912962962962965,False,True,6
12,3,percentage,Ralph Macchio,21.0,0.09813084112149532,0.11000000000007139,0.06401869158882073,False,True,4
12,3,percentage,Chelsea Kane,23.0,0.10747663551401869,0.11000000000007139,0.06869158878508241,False,True,3
12,3,percentage,Kirstie Alley,21.0,0.09813084112149532,0.11000000000007139,0.06401869158882073,False,True,2
12,3,percentage,Hines Ward,25.0,0.11682242990654206,0.11000000000007139,0.0733644859813441,False,True,1
12,3,percentage,Sugar Ray Leonard,20.0,0.09345794392523364,0.11000000000007137,0.06168224299068989,False,True,9
12,3,percentage,Chris Jericho,21.0,0.09813084112149532,0.11000000000007139,0.06401869158882073,False,True,7
12,3,percentage,Petra Nemcova,25.0,0.11682242990654206,0.11000000000007139,0.0733644859813441,False,True,8
12,3,percentage,Romeo,20.0,0.09345794392523364,0.11000000000007139,0.06168224299068989,False,True,5
12,3,percentage,Wendy Williams,15.0,0.07009345794392523,0.010000000000000026,0.03,True,True,10
12,3,percentage,Kendra Wilkinson,23.0,0.10747663551401869,0.10999999999942901,0.06869158878476123,False,True,6
12,4,percentage,Ralph Macchio,25.0,0.12135922330097088,0.12374999999954021,0.0665837378638477,False,True,4
12,4,percentage,Chelsea Kane,26.0,0.1262135922330097,0.1237499999995402,0.06901092232986711,False,True,3
12,4,percentage,Kirstie Alley,22.0,0.10679611650485436,0.1237499999995402,0.05930218446578943,False,True,2
12,4,percentage,Hines Ward,25.0,0.12135922330097088,0.1237499999995402,0.06658373786384769,False,True,1
12,4,percentage,Sugar Ray Leonard,21.0,0.10194174757281553,0.010000000000000165,0.03,True,True,9
12,4,percentage,Chris Jericho,23.0,0.11165048543689321,0.1237500000001187,0.061729368932098114,False,True,7
12,4,percentage,Petra Nemcova,23.0,0.11165048543689321,0.12375000000057344,0.06172936893232549,False,True,8
12,4,percentage,Romeo,23.0,0.11165048543689321,0.12375000000057344,0.06172936893232549,False,True,5
12,4,percentage,Kendra Wilkinson,18.0,0.08737864077669903,0.12375000000057344,0.04959344660222839,False,True,6
12,5,percentage,Ralph Macchio,22.0,0.1134020618556701,0.1414285714284415,0.06571428571422075,False,True,4
12,5,percentage,Chelsea Kane,26.0,0.13402061855670103,0.1414285714284415,0.07602356406473623,False,True,3
12,5,percentage,Kirstie Alley,23.0,0.11855670103092783,0.1414285714284415,0.0682916053018496,False,True,2
12,5,percentage,Hines Ward,27.0,0.13917525773195877,0.1414285714284415,0.07860088365236509,False,True,1
12,5,percentage,Chris Jericho,26.0,0.13402061855670103,0.1414285714284415,0.07602356406473623,False,True,7
12,5,percentage,Petra Nemcova,22.0,0.1134020618556701,0.01,0.03,True,True,8
12,5,percentage,Romeo,26.0,0.13402061855670103,0.14142857142889625,0.0760235640649636,False,True,5
12,5,percentage,Kendra Wilkinson,22.0,0.1134020618556701,0.14142857142889625,0.06571428571444812,False,True,6
12,6,percentage,Ralph Macchio,24.0,0.13333333333333333,0.165000000008444,0.08305555555977757,False,True,4
12,6,percentage,Chelsea Kane,28.0,0.15555555555555556,0.165000000008444,0.09416666667088867,False,True,3
12,6,percentage,Kirstie Alley,26.0,0.14444444444444443,0.16500000000844398,0.08861111111533311,False,True,2
12,6,percentage,Hines Ward,27.0,0.15,0.16500000000844398,0.09138888889311088,False,True,1
12,6,percentage,Chris Jericho,22.0,0.12222222222222222,0.010000000000000004,0.03,True,True,7
12,6,percentage,Romeo,28.0,0.15555555555555556,0.16499999998311204,0.0941666666582227,False,True,5
12,6,percentage,Kendra Wilkinson,25.0,0.1388888888888889,0.16499999998311204,0.08583333332488936,False,True,6
12,7,percentage,Ralph Macchio,33.0,0.17506631299734748,0.198,0.100631299734748,False,True,4
12,7,percentage,Chelsea Kane,32.0,0.16976127320954906,0.198,0.09797877984084881,False,True,3
12,7,percentage,Kirstie Alley,30.0,0.15915119363395225,0.198,0.09267374005305039,False,True,2
12,7,percentage,Hines Ward,33.0,0.17506631299734748,0.198,0.100631299734748,False,True,1
12,7,percentage,Romeo,30.0,0.15915119363395225,0.198,0.09267374005305039,False,True,5
12,7,percentage,Kendra Wilkinson,30.5,0.16180371352785147,0.010000000000000009,0.03,True,True,6
12,8,percentage,Ralph Macchio,23.0,0.17692307692307693,0.2475,0.10721153846153844,False,True,4
12,8,percentage,Chelsea Kane,27.5,0.21153846153846154,0.24750000000000003,0.12451923076923077,False,True,3
12,8,percentage,Kirstie Alley,26.5,0.20384615384615384,0.24750000000000003,0.12067307692307691,False,True,2
12,8,percentage,Hines Ward,27.0,0.2076923076923077,0.24750000000000003,0.12259615384615385,False,True,1
12,8,percentage,Romeo,26.0,0.2,0.010000000000000009,0.03,True,True,5
12,9,percentage,Ralph Macchio,24.0,0.20425531914893616,0.009999999999999995,0.03,True,True,4
12,9,percentage,Chelsea Kane,36.5,0.31063829787234043,0.32999999999999996,0.15,False,True,3
12,9,percentage,Kirstie Alley,27.0,0.2297872340425532,0.33,0.15,False,True,2
12,9,percentage,Hines Ward,30.0,0.2553191489361702,0.33000000000000007,0.15,False,True,1
12,10,percentage,Chelsea Kane,29.666600000000003,0.33969480071129965,0.3333333333333333,0.1,False,True,3
12,10,percentage,Kirstie Alley,27.999899999999997,0.32061039857740076,0.3333333333333333,0.1,False,True,2
12,10,percentage,Hines Ward,29.666600000000003,0.33969480071129965,0.3333333333333333,0.1,False,True,1
13,1,percentage,Elisabetta Canalis,15.0,0.06912442396313365,0.09000000000418029,0.04230414746752791,False,True,11
13,1,percentage,David Arquette,18.0,0.08294930875576037,0.09000000000418029,0.049216589863841274,False,True,6
13,1,percentage,Ricki Lake,20.0,0.09216589861751152,0.0900000000041803,0.05382488479471686,False,True,3
